Date,Close,High,Low,Open,Volume,Stock Ticker,Sector,Daily_Return,Volatility,SMA_50,SMA_200,EMA_50,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,,,,,,,,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
2022-08-25,1206.3206787109375,1220.459758040139,1201.9895241534493,1214.0662528421833,7871946.0,RELIANCE.NS,Energy,-0.002916934758632528,,,,1193.8090011920335,,,,,,,,,,
2022-08-26,1199.8812255859375,1214.5475305502569,1194.8397893299764,1206.7560105770235,10742038.0,RELIANCE.NS,Energy,-0.0053380939568085095,,,,1194.0471276388532,,,,,,,,,,
2022-08-29,1190.554443359375,1216.8391091462286,1181.5713619970995,1184.7566583910777,19838975.0,RELIANCE.NS,Energy,-0.00777308789210196,,,,1193.9101596278933,,,,,,,,,,
2022-08-30,1209.0247802734375,1212.3705843719792,1180.9068846027324,1198.0480843024795,23139054.0,RELIANCE.NS,Energy,0.01551406323086324,,,,1194.5028898492872,,,,,,,,,,
2022-09-01,1173.4820556640625,1193.9002008248963,1169.0363393296598,1183.6797327019556,19909939.0,RELIANCE.NS,Energy,-0.029397846255340254,,,,1193.678543410651,,,,,,,,,,
2022-09-02,1159.7783203125,1180.3339395479504,1157.578374439265,1173.4820664694669,12999345.0,RELIANCE.NS,Energy,-0.011677839712519233,,,,1192.349122896998,,,,,,,,,,
2022-09-05,1177.790283203125,1183.152613267758,1160.007418090633,1160.007418090633,11327815.0,RELIANCE.NS,Energy,0.01553052214820827,,,,1191.7781880070424,,,,,,,,,,
2022-09-06,1190.1878662109375,1194.381547322973,1178.7986269685039,1179.2569945077344,10899618.0,RELIANCE.NS,Energy,0.010526137959039783,,,,1191.7158224464108,,,,,,,,,,
2022-09-07,1183.2672119140625,1189.2941205007858,1177.8819693667544,1180.1735645194212,7488501.0,RELIANCE.NS,Energy,-0.005814757899446188,,,,1191.384504386319,,,,,,,,,,
2022-09-08,1184.93994140625,1190.7148139862836,1178.3402255766878,1186.246185676337,7057077.0,RELIANCE.NS,Energy,0.0014136532098119048,,,,1191.131776426316,,,,,,,,,,
2022-09-09,1177.5611572265625,1196.2146902235793,1175.131967038779,1196.2146902235793,8314850.0,RELIANCE.NS,Energy,-0.006227137698582963,,,,1190.5995952812275,,,,,,,,,,
2022-09-12,1190.73779296875,1197.1314195730788,1178.1339594994238,1178.1339594994238,7435419.0,RELIANCE.NS,Energy,0.011189767649284255,,,,1190.6050147983851,,,,,,,,,,
2022-09-13,1200.683349609375,1205.243627563175,1192.0898981636706,1199.8812973738873,8888657.0,RELIANCE.NS,Energy,0.008352432163783785,,,,1191.0002436145023,,,,,,,,,,
2022-09-14,1186.2921142578125,1196.2147224133419,1179.1423810728563,1180.173556454297,8678219.0,RELIANCE.NS,Energy,-0.011985870676264887,,,,1190.8156110907105,,,,,,,,,,
2022-09-15,1174.5362548828125,1193.2585249490623,1171.809204596027,1183.8401091308515,10365600.0,RELIANCE.NS,Energy,-0.009909750923662641,,,,1190.1772049649105,,,,,,,,,,
2022-09-16,1145.432861328125,1170.0905112150654,1141.6746357685297,1165.851005842832,20217708.0,RELIANCE.NS,Energy,-0.024778625124340037,,,,1188.4225248222915,,,,,,,,,,
2022-09-19,1146.9224853515625,1156.2034277254472,1137.2519123914522,1145.4329424103823,7580254.0,RELIANCE.NS,Energy,0.0013004900363258187,0.012172857032371245,,,1186.7950722940277,,,,,,,,,,
2022-09-20,1147.105712890625,1163.0782625830732,1143.3703996112527,1156.0887946120808,8411448.0,RELIANCE.NS,Energy,0.00015975581733096433,0.01195964282728401,,,1185.2386268272278,,,,,,,,,,
2022-09-21,1150.2681884765625,1160.9241112801124,1143.5079650472044,1144.3100172351506,9207309.0,RELIANCE.NS,Energy,0.002756917300994255,0.011676233349818519,,,1183.867237087986,,,,,,,,,,
2022-09-22,1139.428955078125,1147.1745299421952,1133.0125369599646,1139.38313044752,10308170.0,RELIANCE.NS,Energy,-0.009423222781456908,0.011518969583624012,,,1182.124559362109,,,,,,,,,,
2022-09-23,1118.0712890625,1143.9434149761632,1116.5130091548356,1138.9248905217064,9528051.0,RELIANCE.NS,Energy,-0.018744184023444133,0.011888605733608565,,,1179.6126664091832,,,,,,,,,,
2022-09-26,1089.586669921875,1108.1257637609822,1088.5784068177602,1097.2405955370475,12479523.0,RELIANCE.NS,Energy,-0.025476567924849647,0.012608207797392891,,,1176.0822351743868,,,,,,,,,,
2022-09-27,1098.2489013671875,1111.8839101447593,1081.6806315191177,1097.2176047922692,16154822.0,RELIANCE.NS,Energy,0.007950015987194137,0.01226915398025821,,,1173.0299475741044,,,,,,,,,,
2022-09-28,1069.008056640625,1089.8845687516468,1066.5560753973682,1081.79518852817,16997059.0,RELIANCE.NS,Energy,-0.026624970614731458,0.012852022725769349,,,1168.950657733576,,,,,,,,,,
2022-09-29,1065.7310791015625,1085.0721019368389,1060.0936802894325,1081.6347700818835,14671827.0,RELIANCE.NS,Energy,-0.0030654376444649856,0.012733807358631409,,,1164.902831120556,,,,,,,,,,
2022-09-30,1089.77001953125,1100.8841889640387,1059.1771101258157,1059.1771101258157,18613024.0,RELIANCE.NS,Energy,0.022556291076687884,0.013612814162402011,,,1161.956446352348,,,,,,,,,,
2022-10-03,1085.9888916015625,1107.7360720763115,1083.0098058550202,1096.0718857741501,11852723.0,RELIANCE.NS,Energy,-0.003469656773374852,0.013347202716915859,,,1158.9773265581996,,,,,,,,,,
2022-10-04,1106.0174560546875,1108.2174019929191,1095.453181579826,1098.9593719377656,8948850.0,RELIANCE.NS,Energy,0.01844269734986681,0.013919277640058701,,,1156.9004688913953,,,,,,,,,,
2022-10-06,1110.0963134765625,1122.883444582741,1108.28599835404,1113.2588187066735,13352162.0,RELIANCE.NS,Energy,0.003687877980176557,0.01355928803959789,,,1155.065011816304,,,,,,,,,,
2022-10-07,1114.7943115234375,1120.087904842595,1106.6820185692382,1106.6820185692382,7714340.0,RELIANCE.NS,Energy,0.004232063461378388,0.013621101077292076,,,1153.4857686675641,,,,,,,,,,
2022-10-10,1102.6258544921875,1108.0340090016343,1094.4677374871164,1102.2591362524915,6329527.0,RELIANCE.NS,Energy,-0.010915427990138449,0.013704858878314092,,,1151.491262229314,,,,,,,,,,
2022-10-11,1080.67236328125,1106.3841038068067,1077.5558033665384,1106.3841038068067,9215177.0,RELIANCE.NS,Energy,-0.01991019086075041,0.014048175887102873,,,1148.7140505058605,,,,,,,,,,
2022-10-12,1088.6241455078125,1091.5803188699474,1073.8891033241994,1077.9682225076774,7417103.0,RELIANCE.NS,Energy,0.007358180422434746,0.014156449806916847,,,1146.3575836431921,,,,,,,,,,
2022-10-13,1092.08447265625,1097.2175580819248,1081.6805854702077,1086.8596167505027,7328492.0,RELIANCE.NS,Energy,0.0031786242871025827,0.01377779159815425,,,1144.2292263495867,,,,,,,,,,
2022-10-14,1086.5386962890625,1107.461031707677,1085.8053810707806,1106.8422780501944,9106089.0,RELIANCE.NS,Energy,-0.005078156961337066,0.01287472957632501,,,1141.966852621723,,,,,,,,,,
2022-10-17,1103.9779052734375,1106.3840620671808,1074.118430503198,1079.3432869952142,16729355.0,RELIANCE.NS,Energy,0.016050241969233436,0.013183408161856132,1155.2449951171875,,1140.477089980614,,,,,,,,,,
2022-10-18,1123.4564208984375,1128.841663097402,1109.202658752932,1110.0505355693642,12415820.0,RELIANCE.NS,Energy,0.017643936107738956,0.01328314060828599,1153.9009838867187,,1139.809612761705,,,,,,,,,,
2022-10-19,1143.0037841796875,1158.5637907456658,1119.0794497261325,1124.9459717728541,19247142.0,RELIANCE.NS,Energy,0.01739930710050852,0.013554007111504379,1153.2626733398438,,1139.9348743859396,,,,,,,,,,
2022-10-20,1146.0745849609375,1154.5076502732582,1138.9248517273975,1138.9248517273975,8717053.0,RELIANCE.NS,Energy,0.002686605962073818,0.013544327679532056,1153.0320581054686,,1140.1756473496648,,,,,,,,,,
2022-10-21,1132.783203125,1153.4993289396746,1130.675027825281,1149.328560508879,8243452.0,RELIANCE.NS,Energy,-0.011597309643150755,0.013672903254997376,1152.2327368164063,,1139.8857475761486,,,,,,,,,,
2022-10-24,1136.564453125,1146.9454293699655,1125.3128088813967,1127.466809020605,3370033.0,RELIANCE.NS,Energy,0.003338017362517931,0.013668191941851392,1151.3687915039063,,1139.7555007349272,,,,,,,,,,
2022-10-25,1119.0107421875,1145.3412339203949,1117.3837254397367,1145.3412339203949,12233241.0,RELIANCE.NS,Energy,-0.015444536285853183,0.013708020943849094,1150.0751977539062,,1138.941980791891,,,,,,,,,,
2022-10-27,1123.41064453125,1131.3396387492933,1115.0004917159831,1126.5501164869822,12513059.0,RELIANCE.NS,Energy,0.0039319571992211255,0.0136166056495671,1148.4867797851562,,1138.3329087816699,,,,,,,,,,
2022-10-28,1157.7847900390625,1161.8408761325088,1127.214789981496,1129.7584207547848,17609592.0,RELIANCE.NS,Energy,0.030598023683632958,0.014727481243732925,1147.4186450195311,,1139.0957276545087,,,,,,,,,,
2022-10-31,1168.5322265625,1173.73417030913,1160.5574079774485,1164.5907025113656,12419943.0,RELIANCE.NS,Energy,0.009282758433089233,0.014730725185745204,1146.438916015625,,1140.2501001607045,,,,,,,,,,
2022-11-01,1159.4803466796875,1191.6314123081297,1149.466090273219,1191.6314123081297,13963166.0,RELIANCE.NS,Energy,-0.0077463673461883875,0.014058292103277576,1145.2339916992187,,1141.0042274751745,,,,,,,,,,
2022-11-02,1166.7218017578125,1168.8071859857873,1152.6743713766593,1160.6032441848488,8981896.0,RELIANCE.NS,Energy,0.006245431497706511,0.01409691432843661,1144.6088427734376,,1142.0127597999838,,,,,,,,,,
2022-11-03,1171.075927734375,1173.0925751230764,1157.2805321080048,1159.480478014994,6693449.0,RELIANCE.NS,Energy,0.003731931613862427,0.01410756671468545,1144.1372338867188,,1143.1524918758423,,,,,,,,,,
2022-11-04,1188.3087158203125,1191.6314862106915,1169.219727852498,1170.5029386439226,12575815.0,RELIANCE.NS,Energy,0.014715346526912976,0.014332335281615793,1143.6417895507811,,1144.92332418739,,,,,,,,,,
2022-11-07,1194.6563720703125,1196.3522469303784,1179.7152405470758,1187.5066393072761,11789748.0,RELIANCE.NS,Energy,0.0053417568730176335,0.014208488331439215,1143.3379223632812,,1146.873639790642,,,,,,,,,,
2022-11-09,1193.46484375,1201.6916979178834,1187.0712171428536,1196.3522802029581,11254205.0,RELIANCE.NS,Energy,-0.0009973816305416383,0.01368890342304932,1143.0808056640626,,1148.700745828264,,,,,,,,,,
2022-11-10,1179.02783203125,1190.0503526288535,1174.6737648559092,1187.048354481427,5966242.0,RELIANCE.NS,Energy,-0.012096721402691135,0.012951911781168295,1142.6637377929687,,1149.8900433264203,,,,,,,,,,
2022-11-11,1206.2061767578125,1208.131053614602,1186.1317162720698,1191.631520300409,12310132.0,RELIANCE.NS,Energy,0.023051486986307435,0.013446444605296558,1142.9767724609376,,1152.0985191472594,,,,,,,,,,
2022-11-14,1200.362548828125,1210.8809981278312,1193.9918344945936,1205.7248788906377,9043112.0,RELIANCE.NS,Energy,-0.004844634393594949,0.012320447668208176,1142.8035278320312,,1153.9912261935679,,,,,,,,,,
2022-11-15,1194.977294921875,1203.7311322774233,1187.048300859644,1201.85208009541,7086433.0,RELIANCE.NS,Energy,-0.004486356152570314,0.012351015065917062,1143.2334326171874,,1155.5985230064427,,,,,,,,,,
2022-11-16,1188.12548828125,1198.9417981604488,1183.0839303813348,1196.214747761079,9716161.0,RELIANCE.NS,Energy,-0.005733838349684217,0.011950674722307134,1143.8003759765625,,1156.8740902721213,,,,,,,,,,
2022-11-17,1191.1961669921875,1197.5896724023316,1182.46512064804,1184.7338034111838,6661451.0,RELIANCE.NS,Energy,0.002584473392098996,0.011889435208982075,1144.0684936523437,,1158.220054065065,,,,,,,,,,
2022-11-18,1190.554443359375,1195.7563869660585,1178.3860656031213,1194.7250904323355,5303197.0,RELIANCE.NS,Energy,-0.0005387220430980166,0.011547982723216188,1144.0758251953125,,1159.4880693315083,,,,,,,,,,
2022-11-21,1169.1280517578125,1186.1316551090897,1165.5531247706042,1186.1316551090897,6390268.0,RELIANCE.NS,Energy,-0.017996985959838896,0.01213619326918523,1143.7930419921875,,1159.86610785803,,,,,,,,,,
2022-11-22,1175.61328125,1177.1944734121978,1162.52828874682,1166.4239883659432,6611488.0,RELIANCE.NS,Energy,0.005547065167444076,0.012147651673069132,1143.6065087890624,,1160.4836440694799,,,,,,,,,,
2022-11-23,1171.9466552734375,1181.5026660158019,1169.7467094821798,1180.1735093697805,6413408.0,RELIANCE.NS,Energy,-0.0031189048601627523,0.01194702414317036,1143.49421875,,1160.9331739206154,,,,,,,,,,
2022-11-24,1182.052734375,1188.881695182707,1167.8906206096285,1176.048738121383,9389439.0,RELIANCE.NS,Energy,0.008623326886158189,0.011249514894261929,1143.320517578125,,1161.7613919776502,,,,,,,,,,
2022-11-25,1199.697998046875,1203.0436808733593,1183.4275877451093,1186.5900932851666,7349922.0,RELIANCE.NS,Energy,0.01492764506924038,0.011432770868833216,1143.300810546875,,1163.2491020195807,,,,,,,,,,
2022-11-28,1240.9239501953125,1247.1112450841752,1146.7162695002469,1195.7106789098866,31527484.0,RELIANCE.NS,Energy,0.034363608354397446,0.012761261172080963,1144.393447265625,,1166.2951744970605,,,,,,,,,,
2022-11-29,1243.0550537109375,1251.9693991169331,1234.713637416888,1239.2739155387835,11058913.0,RELIANCE.NS,Energy,0.0017173522320119705,0.012648017712212634,1145.7638232421875,,1169.3053658387812,,,,,,,,,,
2022-11-30,1251.8319091796875,1258.2942730770744,1236.6386197398801,1243.1926328973345,26164986.0,RELIANCE.NS,Energy,0.007060713395233842,0.012471981342952791,1147.8918041992188,,1172.541700871758,,,,,,,,,,
2022-12-01,1248.142333984375,1262.6710440545883,1244.7966513066017,1256.6212234751404,9485801.0,RELIANCE.NS,Energy,-0.0029473407477927926,0.012275818505900015,1149.916201171875,,1175.5064315820566,,,,,,,,,,
2022-12-02,1247.615234375,1259.4628401319972,1237.7384512683063,1251.213073743623,11589592.0,RELIANCE.NS,Energy,-0.0004223072922239224,0.012012736051888398,1151.9263916015625,,1178.334227770015,,,,,,,,,,
2022-12-05,1229.4200439453125,1245.1404380607944,1227.380605424358,1242.9634044187985,14828536.0,RELIANCE.NS,Energy,-0.014583975835148033,0.012434333384459005,1153.5094287109375,,1180.337593110223,,,,,,,,,,
2022-12-06,1232.971923828125,1236.088483285432,1219.5889510286092,1221.468124365614,8594245.0,RELIANCE.NS,Energy,0.0028890694440073528,0.012149354872230338,1155.3802880859375,,1182.4016845109252,,,,,,,,,,
2022-12-07,1214.7767333984375,1235.171966579139,1210.9497707145547,1230.5887762843192,8462111.0,RELIANCE.NS,Energy,-0.014757181471898528,0.01256878696431862,1157.3143969726561,,1183.6712942712197,,,,,,,,,,
2022-12-08,1214.2037353515625,1221.4223263320189,1210.010175872245,1219.1307313147452,7757008.0,RELIANCE.NS,Energy,-0.0004716900078189923,0.01212961851395443,1159.80673828125,,1184.8686449018214,,,,,,,,,,
2022-12-09,1195.80224609375,1219.130739287579,1192.479354498011,1212.714200459747,12655763.0,RELIANCE.NS,Energy,-0.015155190782282113,0.012560885209706085,1161.7578051757812,,1185.2974135760148,,,,,,,,,,
2022-12-12,1197.635498046875,1202.1728635770146,1184.7567167308982,1184.9859610992187,9479842.0,RELIANCE.NS,Energy,0.0015330728463787135,0.01135474678435955,1164.3303540039062,,1185.7812600258526,,,,,,,,,,
2022-12-13,1203.089599609375,1206.7560547555115,1194.7022379594414,1197.63549905969,8333348.0,RELIANCE.NS,Energy,0.004554058034681452,0.01127105272052229,1167.0775244140625,,1186.4600184408928,,,,,,,,,,
2022-12-14,1198.7354736328125,1209.4830455477284,1196.673001792663,1208.8872041855739,7268947.0,RELIANCE.NS,Energy,-0.003619120286615596,0.011185057345225942,1169.2568334960938,,1186.941408840576,,,,,,,,,,
2022-12-15,1181.7088623046875,1198.5062549944987,1178.340267333074,1192.7773280655917,8688551.0,RELIANCE.NS,Energy,-0.01420381035068996,0.011484226831613781,1171.1712329101563,,1186.7362109372077,,,,,,,,,,
2022-12-16,1175.8653564453125,1200.2480605116657,1172.4509365455028,1178.3403714168912,15837349.0,RELIANCE.NS,Energy,-0.004944962372524175,0.011508971544342092,1172.5681909179686,,1186.3099029179177,,,,,,,,,,
2022-12-19,1191.3106689453125,1193.4647900311825,1176.3694164498822,1182.9234289584863,7729933.0,RELIANCE.NS,Energy,0.01313527302708506,0.011443682292004455,1174.1924780273437,,1186.5060113895804,,,,,,,,,,
2022-12-20,1201.623046875,1203.547923828457,1176.0487810765753,1184.2527235171408,7467588.0,RELIANCE.NS,Energy,0.008656329703499832,0.011511366341873887,1175.929052734375,,1187.098836310577,,,,,,,,,,
2022-12-21,1184.527587890625,1206.756047926871,1180.6777130256276,1201.2562440096137,8527550.0,RELIANCE.NS,Energy,-0.014226973283205768,0.01181061137784552,1177.5670874023438,,1186.9980030392064,,,,,,,,,,
2022-12-22,1181.456787109375,1193.7626386035686,1176.3923174365239,1190.71481612068,7451122.0,RELIANCE.NS,Energy,-0.0025924265611393382,0.011605725213408687,1179.5827758789062,,1186.7807004537228,,,,,,,,,,
2022-12-23,1146.807861328125,1187.2775540025889,1142.247583492427,1174.8111943599192,10257115.0,RELIANCE.NS,Energy,-0.029327289968873238,0.011973137922128348,1180.7464501953125,,1185.213138135072,,,,,,,,,,
2022-12-26,1156.822021484375,1165.048874995843,1142.3162246648262,1152.5597253155368,5990242.0,RELIANCE.NS,Energy,0.008732203967151575,0.012102651534089641,1182.041201171875,,1184.0997610115155,,,,,,,,,,
2022-12-27,1166.2864990234375,1168.1655512498644,1152.7889638080726,1159.5491875728774,5763271.0,RELIANCE.NS,Energy,0.008181446552096405,0.012203168550816244,1183.6361572265625,,1183.4012017178654,,,,,,,,,,
2022-12-28,1166.171875,1168.623856180412,1155.6534261164616,1163.2157017040272,7459393.0,RELIANCE.NS,Energy,-9.828118865606861e-05,0.012166931865011294,1184.8800366210937,,1182.7255418465766,,,,,,,,,,
2022-12-29,1165.644775390625,1168.211318146737,1157.4866584016988,1158.1741490242443,6930648.0,RELIANCE.NS,Energy,-0.0004519913579419388,0.012152579037147357,1185.7238037109375,,1182.055707867912,,,,,,,,,,
2022-12-30,1167.43212890625,1181.090049068838,1164.6364631372292,1166.4696905670514,7289476.0,RELIANCE.NS,Energy,0.001533360379903037,0.01215912694544631,1186.2123706054688,,1181.4822341831407,,,,,,,,,,
2023-01-02,1180.5860595703125,1182.006865479474,1167.890576871922,1168.7155413951168,5316175.0,RELIANCE.NS,Energy,0.011267405049393497,0.01188460920365004,1186.9026000976562,,1181.4470900806768,,,,,,,,,,
2023-01-03,1171.9466552734375,1179.2568955973827,1167.7072711151588,1175.6132315922005,7658932.0,RELIANCE.NS,Energy,-0.007317894554861537,0.011924272166187425,1187.685869140625,,1181.0745240098047,,,,,,,,,,
2023-01-04,1154.3013916015625,1173.780010205778,1152.2160073672667,1171.9237491084905,9264891.0,RELIANCE.NS,Energy,-0.015056371032312943,0.012226073366442833,1188.0406079101563,,1180.024597248697,,,,,,,,,,
2023-01-05,1152.239013671875,1162.4825159401614,1147.6329108672364,1156.5701686896753,13637099.0,RELIANCE.NS,Energy,-0.0017866892864315531,0.012107313375226506,1188.7051733398437,,1178.9349665201944,,,,,,,,,,
2023-01-06,1162.7115478515625,1167.7760177993446,1154.1868336075447,1158.0137961533028,6349597.0,RELIANCE.NS,Energy,0.009088855745575275,0.011891096699926289,1189.49119140625,,1178.2987540233853,,,,,,,,,,
2023-01-09,1190.164794921875,1192.5481603325027,1165.6676535881122,1166.5613550025143,10722753.0,RELIANCE.NS,Energy,0.0236113996812366,0.010910872223485163,1190.1387915039063,,1178.7640889605811,,,,,,,,,,
2023-01-10,1172.5654296875,1194.3814682477307,1166.8823272148813,1194.3814682477307,8047142.0,RELIANCE.NS,Energy,-0.014787334753529002,0.011164887865059016,1190.2194555664062,,1178.5210042832055,,,,,,,,,,
2023-01-11,1157.7847900390625,1172.382238741437,1155.470161197465,1169.8615202842361,11509553.0,RELIANCE.NS,Energy,-0.012605385826850335,0.011198909242413962,1190.1855444335938,,1177.707819410886,,,,,,,,,,
2023-01-12,1132.783203125,1160.6948864390893,1129.7582928272088,1157.1888175579406,17688773.0,RELIANCE.NS,Energy,-0.021594330076852186,0.011727355799975863,1189.5067724609376,,1175.946069752616,,,,,,,,,,
2023-01-13,1130.9500732421875,1133.379142369728,1115.8255204472603,1126.7334798203121,20618583.0,RELIANCE.NS,Energy,-0.0016182530582687926,0.01171975644214576,1188.7042553710937,,1174.1815208698542,,,,,,,,,,
2023-01-16,1120.179443359375,1136.4726433721778,1112.3420989573833,1133.2873470155082,13623855.0,RELIANCE.NS,Energy,-0.009523523750200047,0.011585919081926306,1187.341669921875,,1172.0637923400316,,,,,,,,,,
2023-01-17,1136.083251953125,1138.0081288627193,1123.1586454559222,1126.5501529771977,10751000.0,RELIANCE.NS,Energy,0.01419755440793935,0.011963024955728053,1186.1702075195312,,1170.6527907562313,,,,,,,,,,
2023-01-18,1134.2039794921875,1141.7204304139966,1127.627175857481,1133.6540839826664,13448286.0,RELIANCE.NS,Energy,-0.0016541679121725439,0.011743110887219752,1184.984990234375,,1169.2234256086217,,,,,,,,,,
2023-01-19,1132.9896240234375,1137.1602715521187,1125.9314186223132,1133.379133383367,11940054.0,RELIANCE.NS,Energy,-0.0010706676142097082,0.011740548026763937,1184.0642260742188,,1167.8024922131242,,,,,,,,,,
2023-01-20,1119.5150146484375,1134.3415861827705,1117.040120878316,1134.3415861827705,14930286.0,RELIANCE.NS,Energy,-0.011892968028382578,0.011631384757788028,1182.3304028320313,,1165.9088656419601,,,,,,,,,,
2023-01-23,1113.8546142578125,1130.3083225769092,1111.4255453120863,1122.4252743528841,10954118.0,RELIANCE.NS,Energy,-0.005056118333886306,0.0116220497666461,1180.600244140625,,1163.867522450425,,,,,,,,,,
2023-01-24,1107.27783203125,1119.973193767497,1094.1698061809661,1118.3003523721982,16488755.0,RELIANCE.NS,Energy,-0.005904524829701163,0.01156455970612249,1178.8462548828124,,1161.648318904575,,,,,,,,,,
2023-01-25,1091.9698486328125,1106.7048910921467,1090.8011993917125,1105.6737157348025,12385018.0,RELIANCE.NS,Energy,-0.013824880220310809,0.011741360121817764,1176.9231420898439,,1158.9158298743098,,,,,,,,,,
2023-01-27,1071.2537841796875,1094.1697337425892,1059.474915791439,1092.817786064837,25830975.0,RELIANCE.NS,Energy,-0.01897127881237959,0.011928471589894395,1174.5242944335937,,1155.4781025921677,,,,,,,,,,
2023-01-30,1081.520263671875,1087.088804600051,1054.5939303654334,1068.664394571223,21772103.0,RELIANCE.NS,Energy,0.00958361094616711,0.012147952832290214,1172.3436108398437,,1152.577795183529,,,,,,,,,,
2023-01-31,1078.8160400390625,1094.3073089468612,1072.9266059520432,1091.717732743555,22691594.0,RELIANCE.NS,Energy,-0.002500391091731724,0.011774248734801328,1170.5373706054688,,1149.6851773347264,,,,,,,,,,
2023-02-01,1072.422607421875,1090.7782802892427,1056.4271453359777,1090.7782802892427,19347800.0,RELIANCE.NS,Energy,-0.005926341822796832,0.011565623090572522,1168.4735571289064,,1146.6552726322618,,,,,,,,,,
2023-02-02,1066.4873046875,1076.1348431598142,1059.177064587237,1062.3852733070487,13662663.0,RELIANCE.NS,Energy,-0.0055344811768222035,0.011401025665774674,1166.3643701171875,,1143.511430752075,,,,,,,,,,
2023-02-03,1067.4268798828125,1076.5932602066225,1050.9273468082845,1076.5932602066225,24699575.0,RELIANCE.NS,Energy,0.0008809998873711145,0.011427430969417387,1164.0718530273436,,1140.5277228748491,,,,,,,,,,
2023-02-06,1059.38330078125,1063.7602800211087,1056.7938456763231,1061.0103174930114,14837879.0,RELIANCE.NS,Energy,-0.007535484868476994,0.01035958431041792,1161.2655590820314,,1137.3455886751003,,,,,,,,,,
2023-02-07,1056.8397216796875,1066.6935929121707,1050.927374694362,1059.6355089705544,15135435.0,RELIANCE.NS,Energy,-0.002400999807800175,0.010137110100065357,1157.5838745117187,,1134.1884958517508,,,,,,,,,,
2023-02-08,1077.9453125,1081.588976505019,1057.3438694042813,1060.093710721351,21160332.0,RELIANCE.NS,Energy,0.019970474602116983,0.010791257313360303,1154.2816796875,,1131.9828808183488,,,,,,,,,,
